input_text,output_json
Tujuan: Jakarta U. / 14370 / Warakas / Tanjung Priok / Jl. PANGERAN JAYAKARTA No.81C / Lantai 16 Unit 5A / RT 05/RW 07,"{""nama_jalan"": ""JL. PANGERAN JAYAKARTA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""81C"", ""rt"": ""5"", ""rw"": ""7"", ""kelurahan"": ""Warakas"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": ""14370"", ""detail_unit"": ""Lantai 16 Unit 5A""}"
Lokasi rumah: jln. DR. MUWARDI II 92 - Kampung Melayu - Jatinegara - DKI Jakarta - Jakarta Timur,"{""nama_jalan"": ""JL. DR. MUWARDI II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""92"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kampung Melayu"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Alamat saya di Karet Kuningan, Setiabudi, jln CEMPAKA (PESANGGRAHAN) No. 98C, Jakarta Selatan, 12940","{""nama_jalan"": ""JL. CEMPAKA (PESANGGRAHAN)"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""98C"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Karet Kuningan"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12940"", ""detail_unit"": null}"
Alamat saya di Jalan SUNANA MPEL No.83C RT 14 / RW 8 Kalibaru Cilincing 14110 Jakarta Utara,"{""nama_jalan"": ""JL. SUNAN AMPEL"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""83C"", ""rt"": ""14"", ""rw"": ""8"", ""kelurahan"": ""Kalibaru"", ""kecamatan"": ""Cilincing"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": ""14110"", ""detail_unit"": null}"
Tolong antarkan ke alamat Jl KEPANDUAN III No.66 - Lantai 17 Unit 3A - Rt.3 / Rw.2 - Papanggo - Tanjung Priok - Jakut - 14340,"{""nama_jalan"": ""JL. KEPANDUAN III"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""66"", ""rt"": ""3"", ""rw"": ""2"", ""kelurahan"": ""Papanggo"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": ""14340"", ""detail_unit"": ""Lantai 17 Unit 3A""}"
"Tujuan: JL PULAU KAYU ANGIN MELINTANG No.83B, RT 12 RW 2, Tambora, Tambora, Jakarta Bar., 11220, DKI Jakarta","{""nama_jalan"": ""PULAU KAYU ANGIN MELINTANG"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""83B"", ""rt"": ""12"", ""rw"": ""2"", ""kelurahan"": ""Tambora"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11220"", ""detail_unit"": null}"
Lokasi rumah: SMK Kristen Bethel 12 Blok C3 Lantai 6 Unit 9A Rt.13/Rw.14 Kenari Senen Jakpus 10430 DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Kristen Bethel"", ""blok_kavling"": ""C3"", ""nomor"": ""12"", ""rt"": ""13"", ""rw"": ""14"", ""kelurahan"": ""Kenari"", ""kecamatan"": ""Senen"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10430"", ""detail_unit"": ""Lantai 6 Unit 9A""}"
Kab. Kep. Seribu 14510 DKI Jakarta Pulau Untung Jawa Kepulauan Seribu Selatan. jln. RADEN SALEH I No.19B RT 12/RW 1,"{""nama_jalan"": ""JL. RADEN SALEH I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""19B"", ""rt"": ""12"", ""rw"": ""1"", ""kelurahan"": ""Pulau Untung Jawa"", ""kecamatan"": ""Kepulauan Seribu Selatan."", ""kota_kabupaten"": ""Kabupaten Kepulauan Seribu"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14510"", ""detail_unit"": null}"
"Alamat saya di No.69A PROI, RT 11/RW 08, Gedong, Pasar Rebo, 13760, Jakarta Timur","{""nama_jalan"": ""JL. PORI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""69A"", ""rt"": ""11"", ""rw"": ""8"", ""kelurahan"": ""Gedong"", ""kecamatan"": ""Pasar Rebo"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13760"", ""detail_unit"": null}"
Tolong antarkan ke alamat Gang LAPANGAN STASIUN No. 65B - RT 7 RW 15 - Duren Sawit - Duren Sawit - Jakarta Timur - DKI Jakarta - 13440,"{""nama_jalan"": ""JL. LAPANGAN STASIUN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""65B"", ""rt"": ""7"", ""rw"": ""15"", ""kelurahan"": ""Duren Sawit"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13440"", ""detail_unit"": null}"
Kirim paket ke Tanah Sereal - Tambora - SMK Negeri 59 6 D9 - RT 11/RW 06 - Jakarta Bar. - DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Negeri 59"", ""blok_kavling"": ""D9"", ""nomor"": ""6"", ""rt"": ""11"", ""rw"": ""6"", ""kelurahan"": ""Tanah Sereal"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Jl. WIJAYA XIV No. 84B - RT 05/RW 01 - Kedoya Utara - Kebon Jeruk - Jakbar,"{""nama_jalan"": ""JL. WIJAYA XIV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""84B"", ""rt"": ""5"", ""rw"": ""1"", ""kelurahan"": ""Kedoya Utara"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: RS Haji Jakarta A7 No. 14, RT 13 RW 2, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Bar.","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""RS Haji Jakarta"", ""blok_kavling"": ""A7"", ""nomor"": ""14"", ""rt"": ""13"", ""rw"": ""2"", ""kelurahan"": ""Tanjung Duren Selatan"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Rawa Barat Kebayoran Baru Beverly Tower 50 Blok B5 RT 08/RW 06 Jakarta Sel. 12180,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Beverly Tower"", ""blok_kavling"": ""B5"", ""nomor"": ""50"", ""rt"": ""8"", ""rw"": ""6"", ""kelurahan"": ""Rawa Barat"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12180"", ""detail_unit"": null}"
Kirim paket ke gg PINANG PERAKe VI 17B Rt.1 / Rw.5 Duri Selatan Tambora Jakarta Bar.,"{""nama_jalan"": ""JL. PINANG PERAK VI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""17B"", ""rt"": ""1"", ""rw"": ""5"", ""kelurahan"": ""Duri Selatan"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Alamat saya di 11120, Jakarta Barat, DKI Jakarta, Glodok, Taman Sari, JALAN NANGKA No.82C, Rt.5, Rw.6","{""nama_jalan"": ""JL. NANGKA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""82C"", ""rt"": ""5"", ""rw"": ""6"", ""kelurahan"": ""Glodok"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11120"", ""detail_unit"": null}"
"Kartini Sawah Besar Stasiun Dukuh Atas No. 12 B17 RT 9, RW 4 Jakarta Pus.","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Stasiun Dukuh Atas"", ""blok_kavling"": ""B17"", ""nomor"": ""12"", ""rt"": ""9"", ""rw"": ""4"", ""kelurahan"": ""Kartini"", ""kecamatan"": ""Sawah Besar"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Tolong antarkan ke alamat Buncit Town House 20 C19, Lantai 21 Unit 7A, RT 05/RW 08, Taman Sari, Taman Sari, Jakarta Barat","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Buncit Town House"", ""blok_kavling"": ""C19"", ""nomor"": ""20"", ""rt"": ""5"", ""rw"": ""8"", ""kelurahan"": ""Taman Sari"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 21 Unit 7A""}"
Alamat saya di Jalan JOHARl BARU IV No. 96 / Lantai 18 Unit 5A / RT 13/RW 2 / Cipinang Cempedak / Jatinegara / Jaktim / 13340,"{""nama_jalan"": ""JL. JOHAR BARU IV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""96"", ""rt"": ""13"", ""rw"": ""2"", ""kelurahan"": ""Cipinang Cempedak"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13340"", ""detail_unit"": ""Lantai 18 Unit 5A""}"
"Tujuan: Providence Park No. 3 Blok A18, RT 14/RW 15, Sumur Batu, Kemayoran, Jakarta Pus., DKI Jakarta, 10640","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Providence Park"", ""blok_kavling"": ""A18"", ""nomor"": ""3"", ""rt"": ""14"", ""rw"": ""15"", ""kelurahan"": ""Sumur Batu"", ""kecamatan"": ""Kemayoran"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10640"", ""detail_unit"": null}"
"SMA Trampil 2 Jakarta No. 10 C14, Rt.8/Rw.2, Pulo Gebang, Cakung, Jakarta Timur, 13950","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Trampil 2 Jakarta"", ""blok_kavling"": ""C14"", ""nomor"": ""10"", ""rt"": ""8"", ""rw"": ""2"", ""kelurahan"": ""Pulo Gebang"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13950"", ""detail_unit"": null}"
Tujuan: Cosmo Terrace 39 D10 Karet Tengsin Tanah Abang Jakpus 10220 DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Cosmo Terrace"", ""blok_kavling"": ""D10"", ""nomor"": ""39"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Karet Tengsin"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10220"", ""detail_unit"": null}"
Tolong antarkan ke alamat Tanjung Duren Selatan - Grogol Petamburan - Jln TB. SIMATUPANG No.69B - RT 03/RW 04 - Jakbar - 11470,"{""nama_jalan"": ""JL. TB. SIMATUPANG"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""69B"", ""rt"": ""3"", ""rw"": ""4"", ""kelurahan"": ""Tanjung Duren Selatan"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11470"", ""detail_unit"": null}"
"Tujuan: RSIA Kartini No. 20 Blok D20, RT 10/RW 05, Pengadegan, Pancoran, Jaksel, 12770","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""RSIA Kartini"", ""blok_kavling"": ""D20"", ""nomor"": ""20"", ""rt"": ""10"", ""rw"": ""5"", ""kelurahan"": ""Pengadegan"", ""kecamatan"": ""Pancoran"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12770"", ""detail_unit"": null}"
Tolong antarkan ke alamat Art: 1 New Museum No. 27 Blok D17 Kebagusan Pasar Minggu Jakarta Selatan,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Art: 1 New Museum"", ""blok_kavling"": ""D17"", ""nomor"": ""27"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kebagusan"", ""kecamatan"": ""Pasar Minggu"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Alamat saya di Papanggo, Tanjung Priok, JALAN KEMANDORAN I No. 32C, RT 10, RW 9, Jakarta U., DKI Jakarta","{""nama_jalan"": ""JL. KEMANDORAN I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""32C"", ""rt"": ""10"", ""rw"": ""9"", ""kelurahan"": ""Papanggo"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"jl MAYJEN SUTOY0 No. 22, Rt.8 Rw.3, Bangka, Mampang Prapatan, Jakarta Selatan, 12730","{""nama_jalan"": ""JL. MAYJEN SUTOY0"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""22"", ""rt"": ""8"", ""rw"": ""3"", ""kelurahan"": ""Bangka"", ""kecamatan"": ""Mampang Prapatan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12730"", ""detail_unit"": null}"
Alamat saya di SMK Jakarta IV 39 Blok B4 / Rt.10 / Rw.10 / Pluit / Penjaringan / Jakut,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Jakarta IV"", ""blok_kavling"": ""B4"", ""nomor"": ""39"", ""rt"": ""10"", ""rw"": ""10"", ""kelurahan"": ""Pluit"", ""kecamatan"": ""Penjaringan"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Susukan, Ciracas, gang LINGKAR LUAR BARAT No. 82, RT 15/RW 11, 13750, DKI Jakarta, Jaktim","{""nama_jalan"": ""JL. LINGKAR LUAR BARAT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""82"", ""rt"": ""15"", ""rw"": ""11"", ""kelurahan"": ""Susukan"", ""kecamatan"": ""Ciracas"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13750"", ""detail_unit"": null}"
Alamat saya di Jln. H.R. RASUNA SAID No.44 - Rt.7 Rw.13 - Tanah Sereal - Tambora - Jakarta Bar. - DKI Jakarta,"{""nama_jalan"": ""JL. H.R. RASUNA SAID"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""44"", ""rt"": ""7"", ""rw"": ""13"", ""kelurahan"": ""Tanah Sereal"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Jakarta Pusat 10240 Kebon Kacang Tanah Abang Jl. LAPANGA TEMBAK No.16C,"{""nama_jalan"": ""JL. LAPANGAN TEMBAK"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""16C"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kebon Kacang"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10240"", ""detail_unit"": null}"
Kirim paket ke Jakpus - 10620 - DKI Jakarta - Kemayoran - Kemayoran - gg MOCH. KAHFI II 73C - Lantai 20 Unit 6A - RT 10/RW 07,"{""nama_jalan"": ""JL. MOCH. KAHFI II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""73C"", ""rt"": ""10"", ""rw"": ""7"", ""kelurahan"": ""Kemayoran"", ""kecamatan"": ""Kemayoran"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10620"", ""detail_unit"": ""Lantai 20 Unit 6A""}"
Lokasi rumah: Jalan H. SAIDI I 71 Rt.13/Rw.5 Pisangan Baru Matraman Jakarta Timur 13110,"{""nama_jalan"": ""JL. H. SAIDI I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""71"", ""rt"": ""13"", ""rw"": ""5"", ""kelurahan"": ""Pisangan Baru"", ""kecamatan"": ""Matraman"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13110"", ""detail_unit"": null}"
"No.57 Jl. BANGUN CIPTA SRAANA RAYA, Tegal Alur, Kalideres, Jakarta Barat, 11820, DKI Jakarta","{""nama_jalan"": ""JL. BANGUN CIPTA SARANA RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""57"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Tegal Alur"", ""kecamatan"": ""Kalideres"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11820"", ""detail_unit"": null}"
Alamat saya di Jakbar DKI Jakarta Taman Sari Taman Sari Jln. SRENGSENG RAYA No. 67C RT 14/RW 07,"{""nama_jalan"": ""JL. SRENGSENG RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""67C"", ""rt"": ""14"", ""rw"": ""7"", ""kelurahan"": ""Taman Sari"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
jn. DARMAWANGSA IX No.3C - Rt.7/Rw.3 - Gunung - Kebayoran Baru - Jaksel,"{""nama_jalan"": ""JL. DARMAWANGSA IX"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""3C"", ""rt"": ""7"", ""rw"": ""3"", ""kelurahan"": ""Gunung"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Sukabumi Utara / Kebon Jeruk / Museum POLRI 18 A14 / Lantai 13 Unit 6A / RT 8 RW 11 / Jakarta Barat / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Museum POLRI"", ""blok_kavling"": ""A14"", ""nomor"": ""18"", ""rt"": ""8"", ""rw"": ""11"", ""kelurahan"": ""Sukabumi Utara"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 13 Unit 6A""}"
Alamat saya di 10430 / Jakpus / Kenari / Senen / Pulau Bidadari Blok D3 23 / Rt.3 Rw.5,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Pulau Bidadari"", ""blok_kavling"": ""D3"", ""nomor"": ""23"", ""rt"": ""3"", ""rw"": ""5"", ""kelurahan"": ""Kenari"", ""kecamatan"": ""Senen"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10430"", ""detail_unit"": null}"
"Menteng Menteng SMA Al Ghurabaa Jakarta Blok C4 24 Rt.10, Rw.11 Jakarta Pus. 10310","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Al Ghurabaa Jakarta"", ""blok_kavling"": ""C4"", ""nomor"": ""24"", ""rt"": ""10"", ""rw"": ""11"", ""kelurahan"": ""Menteng"", ""kecamatan"": ""Menteng"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10310"", ""detail_unit"": null}"
Tolong antarkan ke alamat Bukit Duri - Tebet - jalan PERCETAKAN NEGARA V No. 99C - RT 14/RW 12 - Jaksel - 12840,"{""nama_jalan"": ""JL. PERCETAKAN NEGARA V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""99C"", ""rt"": ""14"", ""rw"": ""12"", ""kelurahan"": ""Bukit Duri"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12840"", ""detail_unit"": null}"
"Tolong antarkan ke alamat 30 gg TAMAN PERKANTORAN BINTARO - Rt.6, Rw.4 - Guntur - Setiabudi - Jakarta Sel. - DKI Jakarta - 12980","{""nama_jalan"": ""JL. TAMAN PERKANTORAN BINTARO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""30"", ""rt"": ""6"", ""rw"": ""4"", ""kelurahan"": ""Guntur"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12980"", ""detail_unit"": null}"
JLN SETIA KAAWN No.76C - RT 10 / RW 6 - Srengseng Sawah - Jagakarsa - DKI Jakarta - 12640 - Jaksel,"{""nama_jalan"": ""JL. SETIA KAWAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""76C"", ""rt"": ""10"", ""rw"": ""6"", ""kelurahan"": ""Srengseng Sawah"", ""kecamatan"": ""Jagakarsa"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12640"", ""detail_unit"": null}"
Alamat saya di Tanah Sereal Tambora No.18 Jl ENGGANO RT 14 RW 14 Jakbar 11210,"{""nama_jalan"": ""JL. ENGGANO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""18"", ""rt"": ""14"", ""rw"": ""14"", ""kelurahan"": ""Tanah Sereal"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11210"", ""detail_unit"": null}"
Alamat saya di Pademangan Timur - Pademangan - gg. TOL JAKARTA-TANGERANG No.51A - 14410 - DKI Jakarta - Jakarta U.,"{""nama_jalan"": ""JL. TOL JAKARTA-TANGERANG"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""51A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pademangan Timur"", ""kecamatan"": ""Pademangan"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14410"", ""detail_unit"": null}"
Tujuan: gg SUNGAI SAMBAS III No. 9A Rt.14 / Rw.8 Petogogan Kebayoran Baru Jakarta Sel.,"{""nama_jalan"": ""JL. SUNGAI SAMBAS III"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""9A"", ""rt"": ""14"", ""rw"": ""8"", ""kelurahan"": ""Petogogan"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Tujuan: jnl. POS No.81B Rt.7/Rw.10 Sunter Jaya Tanjung Priok Jakut,"{""nama_jalan"": ""JL. POS"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""81B"", ""rt"": ""7"", ""rw"": ""10"", ""kelurahan"": ""Sunter Jaya"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Dharmawangsa Residence Blok C18 No. 4 / Mampang Prapatan / Mampang Prapatan / 12790 / Jakarta Sel.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Dharmawangsa Residence"", ""blok_kavling"": ""C18"", ""nomor"": ""4"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Mampang Prapatan"", ""kecamatan"": ""Mampang Prapatan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12790"", ""detail_unit"": null}"
Tujuan: jl. KALI BARU TIMUR IV No. 92A RT 13/RW 05 Pulau Harapan Kepulauan Seribu Utara Pulau Seribu DKI Jakarta,"{""nama_jalan"": ""JL. KALI BARU TIMUR IV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""92A"", ""rt"": ""13"", ""rw"": ""5"", ""kelurahan"": ""Pulau Harapan"", ""kecamatan"": ""Kepulauan Seribu Utara"", ""kota_kabupaten"": ""Kabupaten Kepulauan Seribu"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di Jakarta Selatan / Pengadegan / Pancoran / Museum Katedral 12 Blok B9 / Rt.11/Rw.2,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Museum Katedral"", ""blok_kavling"": ""B9"", ""nomor"": ""12"", ""rt"": ""11"", ""rw"": ""2"", ""kelurahan"": ""Pengadegan"", ""kecamatan"": ""Pancoran"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke JALAN CIBANTENG No. 15C RT 02/RW 15 Cipete Selatan Cilandak Jaksel DKI Jakarta 12410,"{""nama_jalan"": ""JL. CIBANTENG"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""15C"", ""rt"": ""2"", ""rw"": ""15"", ""kelurahan"": ""Cipete Selatan"", ""kecamatan"": ""Cilandak"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12410"", ""detail_unit"": null}"
Tolong antarkan ke alamat jln. SUMUR BATU 82A - RT 04/RW 13 - Grogol Utara - Kebayoran Lama - Jakarta Sel. - 12210,"{""nama_jalan"": ""JL. SUMUR BATU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""82A"", ""rt"": ""4"", ""rw"": ""13"", ""kelurahan"": ""Grogol Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12210"", ""detail_unit"": null}"
